Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,fastest_lap,dnf,penalties_time
210.33707,6.555,6.497,5.222,4.929,22.096,20,18,2,2453990.5,80,83,72,73,102,102,100,99,20.192,20.175,22.242,22.183,911.019,94795,0,0,450,8600,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
210.8372,6.572,6.516,5.227,4.933,22.083,20,18,2,2419607,78,77,72,72,103,102,100,99,20.194,20.177,22.241,22.183,938.306,94795,0,0,450,8617,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
211.33327,6.597,6.539,5.23,4.936,22.069,20,18,2,2373765.2,75,76,71,67,103,102,100,99,20.197,20.179,22.24,22.182,969.268,94795,0,0,467,8617,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
212.33348,6.635,6.571,5.242,4.949,22.043,20,18,2,2270668.8,75,73,72,70,103,102,100,99,20.197,20.179,22.236,22.178,1032.029,94795,0,0,483,8600,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
212.83522,6.65,6.583,5.245,4.953,22.029,20,18,2,2213053.8,73,72,71,70,103,102,100,99,20.196,20.177,22.234,22.175,1066.229,94795,0,0,483,8600,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
213.33844,6.661,6.593,5.245,4.954,22.016,20,18,2,2160922.8,72,71,71,70,103,102,100,99,20.194,20.174,22.23,22.171,1102.095,94795,0,0,483,8600,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
213.838,6.67,6.602,5.245,4.954,22.002,20,18,2,2103307.8,71,71,70,70,102,102,100,99,20.191,20.171,22.226,22.167,1139.531,94795,0,0,466,8566,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
214.33571,6.677,6.61,5.245,4.954,21.988,20,18,2,2063648.9,71,71,71,70,102,102,100,99,20.187,20.168,22.221,22.163,1178.431,94795,0,0,450,8566,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
214.83817,6.683,6.616,5.245,4.954,21.975,20,18,2,2055005.1,71,71,71,70,102,102,100,99,20.183,20.164,22.216,22.158,1218.401,94795,0,0,417,8483,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
215.83531,6.694,6.627,5.245,4.954,21.948,20,18,2,2043251.2,71,71,71,71,102,102,100,99,20.174,20.155,22.204,22.147,1300.769,94795,0,0,400,8450,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
216.33742,6.699,6.633,5.246,4.954,21.934,20,18,2,2034607.5,71,71,71,71,102,102,99,98,20.168,20.15,22.197,22.141,1343.013,94795,0,0,400,8450,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
216.83595,6.705,6.639,5.246,4.954,21.92,20,18,2,2025963.8,71,71,71,71,102,102,99,98,20.163,20.145,22.19,22.134,1385.917,94795,0,0,367,8367,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
217.33548,6.726,6.658,5.277,4.979,21.915,20,18,2,2055279.9,74,74,77,76,102,102,99,98,20.16,20.142,22.19,22.133,1425.601,94795,0,0,367,8333,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
217.83908,6.743,6.673,5.297,4.991,21.914,20,18,2,2086048.6,73,72,76,72,102,102,99,98,20.162,20.144,22.194,22.138,1456.84,94795,0,0,367,8333,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
218.33653,6.756,6.685,5.309,4.999,21.914,20,18,2,2112439.8,73,72,75,72,102,102,99,98,20.164,20.146,22.2,22.142,1481.906,94795,0,0,367,8417,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
218.8347,6.774,6.698,5.331,5.019,21.914,20,18,2,2133874,77,73,80,76,102,102,100,99,20.168,20.149,22.206,22.148,1502.121,94795,0,0,417,8417,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
219.33498,6.792,6.711,5.36,5.041,21.914,20,18,2,2148766.8,79,74,86,79,102,102,100,99,20.174,20.152,22.215,22.155,1518.106,94795,0,0,417,8417,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
219.8347,6.81,6.721,5.378,5.059,21.914,20,18,2,2155265.5,81,72,84,81,102,102,100,99,20.179,20.155,22.223,22.161,1541.909,94795,0,0,417,8417,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
220.33759,6.827,6.734,5.403,5.076,21.909,20,18,2,2161470.2,79,74,85,79,102,102,100,99,20.185,20.157,22.232,22.168,1566.097,94795,0,0,466,8533,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
220.83763,6.844,6.748,5.422,5.09,21.903,20,18,2,2167681.8,79,75,84,77,102,102,100,99,20.191,20.16,22.239,22.174,1583.785,94795,0,0,466,8533,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
221.33586,6.865,6.766,5.437,5.102,21.895,20,18,2,2173962,81,77,80,75,103,102,100,99,20.196,20.164,22.246,22.178,1601.038,94795,0,0,466,8500,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
221.83446,6.886,6.785,5.446,5.111,21.885,20,18,2,2178031,80,77,76,73,103,102,100,99,20.201,20.167,22.25,22.181,1619.557,94795,0,0,433,8500,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
222.33458,6.903,6.801,5.451,5.116,21.873,20,18,2,2177126.2,77,76,73,70,103,102,100,99,20.205,20.171,22.252,22.183,1641.253,94795,0,0,433,8500,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
222.83385,6.926,6.824,5.452,5.117,21.859,20,18,2,2173279.2,78,76,70,69,103,102,100,99,20.209,20.174,22.253,22.183,1665.405,94795,0,0,383,8400,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
223.33537,6.944,6.842,5.452,5.117,21.847,20,18,2,2173946.8,75,75,69,68,103,102,100,99,20.21,20.175,22.252,22.182,1692.091,94795,0,0,383,8400,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
223.83498,6.955,6.854,5.454,5.119,21.833,20,18,2,2167117,73,73,70,71,103,102,100,99,20.211,20.176,22.25,22.181,1720.914,94795,0,0,383,8366,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
224.33429,6.965,6.865,5.457,5.122,21.82,20,18,2,2164840.8,72,73,70,71,103,102,100,99,20.21,20.176,22.248,22.18,1751.52,94795,0,0,383,8366,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
224.83424,6.979,6.884,5.472,5.136,21.806,20,18,2,2156372,74,76,74,75,103,102,100,99,20.209,20.176,22.246,22.179,1783.783,94795,0,0,367,8366,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
225.33635,7.01,6.921,5.499,5.164,21.792,20,18,2,2147732,75,79,75,76,103,102,100,99,20.209,20.178,22.245,22.179,1818.167,94795,29654,0,400,8350,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
225.83444,7.028,6.938,5.523,5.177,21.788,20,18,2,2171665.8,76,75,79,75,103,102,100,99,20.209,20.179,22.246,22.179,1852.246,94795,29654,0,400,8350,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
226.33517,7.069,6.97,5.595,5.236,21.787,20,18,2,2189560.5,83,78,94,86,103,102,100,99,20.212,20.181,22.251,22.182,1880.381,94795,29654,0,400,8350,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
226.83713,7.107,6.998,5.681,5.305,21.786,20,18,2,2204387,83,78,100,91,103,102,100,99,20.217,20.183,22.261,22.189,1908.899,94795,29654,0,400,8350,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
227.33229,7.142,7.024,5.75,5.36,21.782,20,18,2,2212506.8,83,77,95,88,103,102,101,99,20.221,20.185,22.271,22.196,1936.363,94795,29654,0,433,8383,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
227.83052,7.173,7.048,5.776,5.381,21.773,20,18,2,2219289,80,75,82,77,103,102,101,99,20.225,20.187,22.277,22.2,1961.801,94795,29654,0,433,8383,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
228.33743,7.189,7.064,5.783,5.388,21.76,20,18,2,2219220.5,74,74,73,74,103,102,101,99,20.226,20.187,22.276,22.199,1988.306,94795,29654,0,467,8383,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
228.8376,7.224,7.103,5.814,5.43,21.748,20,18,2,2222309.2,79,81,77,84,103,102,101,99,20.227,20.189,22.275,22.2,2017.471,94795,29654,0,467,8483,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
229.3363,7.257,7.143,5.851,5.475,21.736,20,18,2,2224190.2,79,83,79,85,103,102,101,100,20.228,20.191,22.275,22.203,2048.581,94795,29654,0,483,8483,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
229.83513,7.301,7.194,5.893,5.526,21.722,20,18,2,2218250.5,81,85,80,86,103,103,101,100,20.23,20.195,22.275,22.205,2078.795,94795,29654,0,517,8550,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
230.33766,7.325,7.224,5.91,5.544,21.709,20,18,2,2215707.2,74,77,74,75,103,103,101,100,20.229,20.197,22.272,22.205,2110.064,94795,29654,0,517,8550,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
230.83492,7.343,7.247,5.924,5.557,21.695,20,18,2,2207076.2,73,76,73,74,103,103,101,99,20.227,20.196,22.269,22.202,2143.002,94795,29654,0,533,8583,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
231.33675,7.356,7.262,5.936,5.569,21.685,20,18,2,2213455.8,74,75,76,76,103,103,101,99,20.224,20.195,22.265,22.199,2176.464,94795,29654,0,533,8583,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
231.83519,7.372,7.278,5.952,5.587,21.684,20,18,2,2241669.2,74,73,75,74,103,103,101,99,20.225,20.195,22.267,22.202,2203.708,94795,29654,0,550,8617,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
232.33617,7.382,7.287,5.958,5.594,21.683,20,18,2,2265008.2,73,72,74,73,103,103,101,100,20.226,20.197,22.271,22.206,2224.906,94795,29654,0,550,8734,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
232.8323,7.388,7.292,5.964,5.6,21.683,20,18,2,2283933.5,72,70,73,72,103,103,101,100,20.227,20.198,22.275,22.209,2241.611,94795,29654,0,550,8734,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
233.83015,7.409,7.308,6,5.626,21.683,20,18,2,2303995.8,76,72,85,77,103,103,101,100,20.232,20.2,22.285,22.218,2268.02,94795,29654,0,550,8734,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
234.33421,7.418,7.315,6.036,5.65,21.683,20,18,2,2312375,75,73,95,83,103,103,101,100,20.235,20.201,22.295,22.224,2284.05,94795,29654,0,550,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
234.82855,7.429,7.323,6.056,5.666,21.681,20,18,2,2317663,77,73,92,83,103,103,101,100,20.238,20.203,22.306,22.231,2297.838,94795,29654,0,550,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
235.3348,7.438,7.33,6.062,5.671,21.676,20,18,2,2323365.2,77,73,84,77,103,103,101,100,20.241,20.204,22.315,22.237,2309.742,94795,29654,0,550,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
235.83623,7.454,7.349,6.065,5.674,21.668,20,18,2,2327941,81,79,78,73,103,103,101,100,20.244,20.207,22.32,22.24,2322.312,94795,29654,0,400,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
236.33379,7.477,7.372,6.068,5.677,21.659,20,18,2,2334772.5,82,81,73,70,104,103,102,100,20.25,20.212,22.322,22.241,2336.954,94795,29654,0,400,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
236.83743,7.492,7.39,6.068,5.677,21.648,20,18,2,2340795.5,79,79,71,69,104,103,102,100,20.254,20.217,22.323,22.242,2354.348,94795,29654,0,400,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
237.33495,7.513,7.411,6.068,5.678,21.636,20,18,2,2345105.8,78,79,70,68,104,103,102,100,20.257,20.22,22.322,22.241,2374.798,94795,29654,0,483,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
237.83649,7.527,7.426,6.069,5.678,21.622,20,18,2,2340798.5,76,75,69,69,104,103,101,100,20.259,20.222,22.321,22.239,2397.988,94795,29654,0,483,8783,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
238.33646,7.537,7.437,6.069,5.679,21.609,20,18,2,2340859.5,73,72,69,69,104,103,101,100,20.26,20.222,22.318,22.238,2423.787,94795,29654,0,450,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
239.33614,7.557,7.456,6.069,5.679,21.582,20,18,2,2326836.2,72,72,69,69,104,103,101,100,20.257,20.22,22.313,22.233,2481.547,94795,29654,0,467,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
239.83318,7.564,7.464,6.069,5.679,21.569,20,18,2,2324140.5,71,72,69,69,104,103,101,100,20.255,20.218,22.309,22.23,2513.146,94795,29654,0,467,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
240.33487,7.572,7.473,6.07,5.68,21.555,20,18,2,2315500.5,72,72,70,70,104,103,101,100,20.252,20.216,22.305,22.227,2546.368,94795,29654,0,467,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
240.83574,7.584,7.488,6.081,5.691,21.541,20,18,2,2306860.5,73,75,73,74,104,103,101,100,20.249,20.214,22.301,22.224,2581.075,94795,29654,0,483,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
241.33545,7.608,7.52,6.109,5.719,21.529,20,18,2,2304066.8,75,77,75,78,104,103,101,100,20.247,20.213,22.298,22.222,2616.187,94795,29654,0,484,8833,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
241.83376,7.636,7.554,6.146,5.755,21.525,20,18,2,2332284.5,76,79,79,81,104,103,101,100,20.247,20.215,22.298,22.224,2650.128,94795,29654,0,484,8817,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
242.3371,7.654,7.577,6.165,5.773,21.524,20,18,2,2359223,74,76,76,78,104,103,101,100,20.249,20.218,22.302,22.229,2677.2,94795,29654,0,484,8817,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
242.834,7.665,7.59,6.178,5.787,21.523,20,18,2,2382714.8,73,76,76,78,104,103,101,100,20.25,20.221,22.305,22.234,2698.126,94795,29654,0,534,8867,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
243.33609,7.674,7.602,6.188,5.798,21.523,20,18,2,2402648.5,72,75,74,77,104,103,101,100,20.252,20.224,22.309,22.239,2715.308,94795,29654,0,534,8966,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
243.8352,7.682,7.613,6.2,5.812,21.523,20,18,2,2418169.2,72,76,75,79,104,103,101,100,20.253,20.228,22.313,22.245,2729.426,94795,29654,0,534,8966,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
244.3367,7.691,7.624,6.215,5.836,21.523,20,18,2,2431025,73,76,78,87,104,103,101,100,20.255,20.231,22.317,22.252,2740.237,94795,29654,0,534,8966,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
244.8309,7.696,7.63,6.228,5.857,21.521,20,18,2,2436430.8,73,75,79,89,104,103,102,101,20.257,20.234,22.323,22.262,2760.105,94795,29654,0,533,8966,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
245.33614,7.703,7.639,6.236,5.866,21.518,20,18,2,2441669.2,73,76,77,84,104,103,102,101,20.258,20.238,22.327,22.271,2771.264,94795,29654,0,533,8966,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
245.83182,7.718,7.654,6.239,5.87,21.512,20,18,2,2446732.5,77,79,74,79,104,103,102,101,20.261,20.242,22.33,22.277,2782.317,94795,29654,0,533,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
246.33711,7.739,7.671,6.24,5.871,21.503,20,18,2,2450417,81,81,70,73,104,104,102,101,20.265,20.247,22.332,22.281,2796.114,94795,29654,0,533,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
246.83473,7.763,7.694,6.24,5.871,21.492,20,18,2,2454772.2,83,82,69,70,104,104,102,101,20.271,20.252,22.332,22.282,2812.58,94795,29654,0,417,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
247.33473,7.788,7.718,6.24,5.871,21.48,20,18,2,2464166.5,81,81,68,69,104,104,102,101,20.276,20.258,22.331,22.281,2831.929,94795,29654,0,417,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
247.83304,7.807,7.736,6.24,5.871,21.466,20,18,2,2460605,77,77,68,68,104,104,102,101,20.279,20.261,22.329,22.281,2854.05,94795,29654,0,434,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
248.33606,7.821,7.75,6.24,5.871,21.453,20,18,2,2455438.2,74,74,69,69,104,104,102,101,20.281,20.262,22.327,22.279,2878.991,94795,29654,0,434,8984,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
248.8296,7.832,7.761,6.24,5.871,21.44,20,18,2,2454634.2,72,72,69,69,104,104,102,101,20.28,20.262,22.325,22.277,2906.316,94795,29654,0,367,8984,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
249.33249,7.841,7.77,6.24,5.871,21.427,20,18,2,2450009.5,71,71,70,69,104,104,102,101,20.279,20.261,22.322,22.275,2935.909,94795,29654,0,367,8967,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
249.83368,7.848,7.778,6.24,5.871,21.413,20,18,2,2444477.2,71,71,70,70,104,104,101,101,20.277,20.259,22.319,22.272,2967.412,94795,29654,0,350,8967,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
250.33356,7.856,7.785,6.24,5.871,21.4,20,18,2,2435837.2,71,71,70,70,104,104,101,101,20.274,20.257,22.316,22.269,3000.771,94795,29654,0,350,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
250.83609,7.863,7.793,6.24,5.871,21.387,20,18,2,2432579.2,71,71,70,70,104,104,101,101,20.271,20.254,22.312,22.265,3035.748,94795,29654,0,350,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
251.33522,7.869,7.799,6.24,5.871,21.373,20,18,2,2423939.2,71,71,70,70,104,104,101,100,20.268,20.251,22.307,22.261,3072.019,94795,29654,0,384,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
251.83232,7.876,7.805,6.24,5.871,21.359,20,18,2,2415299.2,71,71,70,70,104,104,101,100,20.264,20.247,22.302,22.256,3109.59,94795,29654,0,367,8950,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
252.32938,7.882,7.811,6.24,5.871,21.345,20,18,2,2406659.2,71,71,71,71,104,103,101,100,20.259,20.243,22.297,22.251,3148.354,94795,29654,0,367,8933,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
252.83179,7.888,7.817,6.24,5.871,21.332,20,18,2,2398019.2,71,71,71,71,104,103,101,100,20.255,20.238,22.291,22.246,3188.19,94795,29654,0,384,8917,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
253.33379,7.893,7.823,6.24,5.871,21.319,20,18,2,2394796.5,71,71,71,71,104,103,101,100,20.25,20.234,22.284,22.24,3228.886,94795,29654,0,383,8917,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
253.83368,7.899,7.828,6.24,5.871,21.305,20,18,2,2386156.5,71,71,71,71,103,103,101,100,20.244,20.228,22.278,22.233,3270.378,94795,29654,0,383,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
254.33334,7.905,7.834,6.24,5.871,21.291,20,18,2,2377516.5,71,71,71,71,103,103,101,100,20.239,20.223,22.27,22.226,3312.645,94795,29654,0,383,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
254.83408,7.913,7.841,6.246,5.877,21.278,20,18,2,2375678.5,72,72,74,74,103,103,101,100,20.233,20.217,22.263,22.22,3355.464,94795,29654,0,383,8833,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
255.3343,7.936,7.863,6.276,5.907,21.276,20,18,2,2410068.5,74,74,77,77,103,103,101,100,20.232,20.216,22.265,22.222,3392.37,94795,29654,0,383,8800,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
256.33313,7.979,7.92,6.34,5.981,21.275,20,18,2,2466510.5,78,83,84,91,103,103,101,100,20.236,20.223,22.277,22.236,3445.773,94795,29654,0,383,8817,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
256.83368,8.001,7.95,6.391,6.04,21.273,20,18,2,2480247.2,77,84,91,94,103,103,101,100,20.24,20.23,22.286,22.249,3469.183,94795,29654,0,383,8817,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
257.33676,8.032,7.987,6.423,6.085,21.265,20,18,2,2487062.2,82,87,86,93,103,103,101,100,20.245,20.238,22.295,22.261,3494.088,94795,29654,0,383,8817,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
257.8377,8.057,8.017,6.449,6.117,21.255,20,18,2,2493507.5,80,84,81,87,104,103,101,101,20.25,20.245,22.301,22.27,3515.927,94795,29654,0,400,8834,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
258.3297,8.085,8.05,6.47,6.143,21.244,20,18,2,2499763,80,84,78,83,104,104,101,101,20.253,20.251,22.306,22.277,3538.351,94795,29654,0,400,8834,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
258.83536,8.122,8.092,6.491,6.166,21.231,20,18,2,2501344.8,82,86,77,81,104,104,101,101,20.258,20.258,22.309,22.282,3562.233,94795,29654,0,400,8833,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
259.8359,8.197,8.179,6.545,6.224,21.204,20,18,2,2495911.2,80,84,78,81,104,104,101,101,20.265,20.27,22.313,22.29,3615.025,94795,29654,0,434,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
260.3373,8.228,8.217,6.57,6.251,21.19,20,18,2,2488556.5,77,82,77,79,104,104,101,101,20.267,20.274,22.315,22.292,3644.196,94795,29654,0,434,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
260.83527,8.249,8.243,6.587,6.267,21.177,20,18,2,2486095.5,74,79,75,75,104,104,101,101,20.267,20.276,22.314,22.293,3675.483,94795,29654,0,434,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
261.83292,8.282,8.275,6.608,6.288,21.15,20,18,2,2468884,76,74,76,73,104,104,101,101,20.264,20.274,22.31,22.288,3742.568,94795,29654,0,450,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
262.33597,8.319,8.305,6.646,6.323,21.136,20,18,2,2460244,81,78,81,78,104,104,101,101,20.265,20.273,22.309,22.286,3777.152,94795,29654,0,450,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
262.8349,8.366,8.344,6.708,6.38,21.123,20,18,2,2457077.8,84,80,90,85,104,104,101,101,20.266,20.273,22.31,22.286,3813.344,94795,29654,0,466,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
263.33347,8.443,8.408,6.814,6.471,21.11,20,18,2,2448437.8,88,83,96,89,104,104,101,101,20.269,20.274,22.314,22.288,3850.141,94795,29654,0,466,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
263.83514,8.51,8.465,6.921,6.563,21.096,20,18,2,2439797.8,87,82,96,89,104,104,101,101,20.272,20.275,22.319,22.29,3886.799,94795,29654,0,466,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
264.3263,8.579,8.523,7.014,6.643,21.082,20,18,2,2431157.8,85,81,91,85,104,104,102,101,20.275,20.275,22.323,22.291,3923.029,94795,29654,0,484,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
264.83304,8.633,8.568,7.076,6.699,21.069,20,18,2,2422517.8,83,79,86,81,104,104,102,101,20.276,20.274,22.323,22.29,3958.475,94795,29654,0,484,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
265.33362,8.662,8.591,7.095,6.716,21.055,20,18,2,2413877.8,74,73,73,71,104,104,101,101,20.274,20.271,22.32,22.285,3994.851,94795,29654,0,500,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
265.83282,8.675,8.602,7.108,6.73,21.044,20,18,2,2419527,74,73,76,76,104,104,101,101,20.269,20.266,22.314,22.28,4031.778,94795,29654,40344,517,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
266.33484,8.691,8.617,7.124,6.746,21.042,20,18,2,2449339,74,72,76,75,104,104,101,101,20.268,20.264,22.315,22.281,4062.228,94795,29654,40344,517,8850,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
266.8328,8.719,8.639,7.158,6.776,21.042,20,18,2,2475938.8,80,76,85,80,104,104,101,101,20.27,20.265,22.32,22.285,4086.443,94795,29654,40344,517,8883,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
267.33258,8.748,8.66,7.203,6.81,21.042,20,18,2,2491411.2,82,76,90,82,104,104,102,101,20.275,20.267,22.328,22.291,4107.046,94795,29654,40344,533,8883,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
268.33438,8.792,8.693,7.293,6.877,21.034,20,18,2,2506465.5,82,76,95,86,104,104,102,101,20.283,20.27,22.347,22.302,4149.483,94795,29654,40344,517,8917,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
268.82935,8.817,8.713,7.331,6.905,21.027,20,18,2,2513177.8,82,78,91,83,104,104,102,101,20.287,20.272,22.357,22.309,4171.361,94795,29654,40344,517,8917,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
269.33478,8.844,8.737,7.348,6.919,21.017,20,18,2,2518346.2,83,79,82,76,104,104,102,101,20.291,20.274,22.363,22.312,4192.003,94795,29654,40344,517,8933,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
269.8324,8.87,8.763,7.357,6.928,21.003,20,18,2,2515315.8,81,80,77,73,104,104,102,101,20.294,20.276,22.365,22.312,4214.563,94795,29654,40344,517,8933,11,3,0,0,0,26,22,14,0,16,5,FALSE,0,FALSE
