Timestamp,tyre_wear_rear_left,tyre_wear_rear_right,tyre_wear_front_left,tyre_wear_front_right,fuel_in_tank,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,ers_store_energy,tyre_surface_temp_rear_left,tyre_surface_temp_rear_right,tyre_surface_temp_front_left,tyre_surface_temp_front_right,tyre_inner_temp_rear_left,tyre_inner_temp_rear_right,tyre_inner_temp_front_left,tyre_inner_temp_front_right,tyre_pressure_rear_left,tyre_pressure_rear_right,tyre_pressure_front_left,tyre_pressure_front_right,lap_distance,last_lap_ms,sector_1_ms,sector_2_ms,delta_in_front_ms,delta_leader_ms,car_position,current_lap,num_pit_stops,pit_timer_active,pit_timer_ms,track_temp,air_temp,total_laps,pit_rejoin_position,starting_position,finishing_position,fastest_lap,dnf,penalties_time
133.23921,4.412,4.287,3.517,3.194,23.502,19,17,1,3010348.2,82,77,85,79,101,100,99,98,20.224,20.189,22.324,22.25,1954.337,100515,30225,0,284,6217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
133.74318,4.431,4.302,3.526,3.203,23.49,19,17,1,3010482.8,74,71,72,71,101,100,99,98,20.227,20.19,22.326,22.25,1980.977,100515,30225,0,284,6217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
134.23962,4.45,4.326,3.553,3.234,23.48,19,17,1,3014400.5,73,76,76,80,101,100,99,98,20.227,20.19,22.324,22.25,2010.332,100515,30225,0,300,6217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
134.73846,4.49,4.379,3.623,3.321,23.471,19,17,1,3020268.2,78,83,86,95,101,100,99,98,20.227,20.194,22.326,22.254,2041.109,100515,30225,0,316,6217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
135.23953,4.534,4.432,3.672,3.382,23.458,19,17,1,3021772,80,84,82,88,101,100,99,98,20.229,20.198,22.328,22.26,2070.518,100515,30225,0,316,6300,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
135.74269,4.575,4.481,3.699,3.413,23.445,19,17,1,3014893,75,79,74,77,101,100,99,98,20.231,20.202,22.328,22.262,2100.272,100515,30225,0,367,6300,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
136.74376,4.601,4.515,3.717,3.43,23.418,19,17,1,3006526.8,71,73,71,72,101,100,99,98,20.227,20.201,22.32,22.255,2165.155,100515,30225,0,400,6400,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
137.24353,4.622,4.538,3.745,3.457,23.415,19,17,1,3034519.8,73,73,76,75,101,100,99,98,20.227,20.202,22.321,22.257,2194.212,100515,30225,0,400,6400,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
137.7362,4.63,4.545,3.749,3.462,23.414,19,17,1,3058358.8,70,70,72,71,101,100,99,98,20.228,20.203,22.324,22.261,2215.933,100515,30225,0,433,6417,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
138.24052,4.638,4.551,3.757,3.47,23.414,19,17,1,3080515.8,70,69,73,71,101,100,99,98,20.229,20.204,22.328,22.264,2235.215,100515,30225,0,433,6417,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
138.74332,4.65,4.558,3.773,3.485,23.414,19,17,1,3096843.8,73,68,76,74,101,100,99,98,20.231,20.205,22.332,22.268,2251.141,100515,30225,0,433,6600,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
139.2404,4.665,4.569,3.812,3.513,23.414,19,17,1,3107583,75,71,89,80,101,100,99,98,20.235,20.206,22.34,22.274,2263.333,100515,30225,0,517,6600,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
139.74113,4.676,4.578,3.856,3.54,23.414,19,17,1,3113967.8,75,71,98,83,101,100,100,98,20.239,20.208,22.351,22.281,2277.767,100515,30225,0,517,6600,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
140.23949,4.689,4.587,3.893,3.568,23.413,19,17,1,3119785.8,77,71,100,87,101,100,100,98,20.242,20.21,22.365,22.29,2294.641,100515,30225,0,517,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
140.7436,4.699,4.595,3.9,3.574,23.409,19,17,1,3125615.5,76,71,87,79,101,100,100,99,20.246,20.212,22.376,22.297,2307.142,100515,30225,0,517,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
141.2402,4.714,4.609,3.907,3.581,23.402,19,17,1,3131944.2,77,74,80,74,101,100,100,99,20.25,20.214,22.383,22.301,2319.697,100515,30225,0,400,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
141.73901,4.727,4.623,3.912,3.586,23.393,19,17,1,3139048.5,76,74,76,71,101,100,100,99,20.253,20.216,22.386,22.303,2334.036,100515,30225,0,400,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
142.24017,4.742,4.638,3.915,3.588,23.383,19,17,1,3146648,75,74,72,68,101,101,100,99,20.257,20.219,22.388,22.304,2350.808,100515,30225,0,400,6650,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
142.74222,4.766,4.658,3.915,3.588,23.371,19,17,1,3152549.5,77,76,69,67,101,101,100,99,20.26,20.222,22.388,22.303,2370.636,100515,30225,0,383,6650,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
143.23814,4.779,4.673,3.915,3.588,23.358,19,17,1,3148548.8,74,73,68,67,101,101,100,99,20.262,20.224,22.386,22.302,2393.165,100515,30225,0,383,6650,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
143.74184,4.792,4.687,3.915,3.589,23.345,19,17,1,3146050.2,72,71,67,68,101,101,100,99,20.262,20.224,22.384,22.3,2418.338,100515,30225,0,350,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
144.24188,4.803,4.699,3.915,3.589,23.332,19,17,1,3142476,71,70,67,68,101,101,100,99,20.262,20.224,22.381,22.298,2445.624,100515,30225,0,350,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
144.73709,4.813,4.709,3.916,3.589,23.318,19,17,1,3135467.2,70,70,68,68,101,101,100,99,20.261,20.223,22.378,22.295,2474.005,100515,30225,0,350,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
145.23732,4.822,4.718,3.916,3.59,23.305,19,17,1,3132911,70,70,68,68,101,101,100,99,20.259,20.221,22.374,22.292,2505.19,100515,30225,0,350,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
145.74329,4.83,4.727,3.916,3.59,23.291,19,17,1,3124011.2,70,70,68,68,101,101,100,98,20.256,20.219,22.369,22.288,2539.106,100515,30225,0,350,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
146.24004,4.845,4.747,3.929,3.602,23.277,19,17,1,3115371.2,71,74,71,72,101,100,100,98,20.254,20.218,22.365,22.285,2573.522,100515,30225,0,350,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
146.73958,4.864,4.772,3.95,3.622,23.265,19,17,1,3116316.5,71,74,72,74,101,100,100,98,20.252,20.217,22.361,22.282,2608.559,100515,30225,0,334,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
147.24121,4.884,4.799,3.976,3.647,23.264,19,17,1,3147180.5,71,74,74,76,101,100,100,98,20.251,20.218,22.361,22.283,2641.125,100515,30225,0,333,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
147.74257,4.907,4.827,4.002,3.673,23.263,19,17,1,3173793.2,74,77,76,78,101,101,100,98,20.252,20.22,22.363,22.287,2669.265,100515,30225,0,333,6633,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
148.24205,4.92,4.844,4.014,3.686,23.262,19,17,1,3196815,71,74,73,75,101,101,100,99,20.254,20.224,22.367,22.292,2690.813,100515,30225,0,333,6716,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
148.73965,4.926,4.852,4.021,3.692,23.262,19,17,1,3217276.8,69,72,71,73,101,101,100,99,20.256,20.227,22.37,22.296,2708.136,100515,30225,0,400,6900,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
149.23839,4.931,4.86,4.031,3.702,23.262,19,17,1,3232791.5,68,72,72,75,101,101,100,99,20.256,20.23,22.372,22.3,2722.928,100515,30225,0,400,6900,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
149.74185,4.938,4.869,4.042,3.718,23.262,19,17,1,3243099.5,69,72,73,78,101,101,100,99,20.257,20.233,22.375,22.306,2735.184,100515,30225,0,400,6900,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
150.24187,4.946,4.879,4.061,3.75,23.262,19,17,1,3252079.8,71,73,77,89,101,101,100,99,20.259,20.236,22.379,22.313,2747.907,100515,30225,0,400,6900,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
150.74254,4.955,4.89,4.081,3.775,23.259,19,17,1,3257248.8,71,75,80,90,101,101,100,99,20.26,20.239,22.385,22.324,2765.919,100515,30225,0,400,6900,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
151.2405,4.966,4.905,4.088,3.784,23.255,19,17,1,3262744,72,77,76,83,101,101,100,99,20.263,20.244,22.39,22.333,2775.971,100515,30225,0,400,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
151.73613,4.974,4.912,4.09,3.786,23.249,19,17,1,3267152.5,72,75,72,76,101,101,100,99,20.265,20.248,22.392,22.338,2787.804,100515,30225,0,400,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
152.2382,4.99,4.926,4.09,3.786,23.239,19,17,1,3269946.5,75,75,69,71,101,101,100,99,20.267,20.251,22.393,22.341,2803.09,100515,30225,0,367,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
152.7433,5.016,4.952,4.09,3.786,23.227,19,17,1,3274552,79,79,67,68,101,101,100,99,20.271,20.256,22.392,22.341,2820.624,100515,30225,0,367,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
153.23349,5.039,4.975,4.09,3.786,23.215,19,17,1,3281197,78,77,67,67,102,101,100,99,20.275,20.26,22.391,22.34,2840.459,100515,30225,0,367,7017,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
153.73729,5.057,4.993,4.09,3.786,23.201,19,17,1,3275089.5,74,74,67,67,102,101,100,99,20.278,20.263,22.389,22.339,2863.732,100515,30225,0,400,7017,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
154.23747,5.073,5.009,4.09,3.786,23.188,19,17,1,3242966.8,73,73,68,67,102,101,100,99,20.279,20.265,22.386,22.337,2889.715,100515,30225,0,400,7017,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
154.7369,5.086,5.022,4.09,3.786,23.175,19,17,1,3197517.5,72,72,68,68,102,101,100,99,20.28,20.265,22.384,22.334,2918.242,100515,30225,0,384,7017,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
155.24089,5.098,5.034,4.09,3.786,23.161,19,17,1,3148648.2,71,71,68,68,102,101,100,99,20.279,20.264,22.38,22.332,2950.093,100515,30225,0,384,7017,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
155.74005,5.109,5.046,4.09,3.786,23.148,19,17,1,3091285,71,71,68,68,102,101,100,99,20.278,20.263,22.377,22.328,2983.043,100515,30225,0,367,7000,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
156.23871,5.12,5.056,4.09,3.786,23.134,19,17,1,3033670,71,71,69,69,102,101,100,99,20.276,20.262,22.373,22.325,3017.921,100515,30225,0,333,7000,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
156.73982,5.127,5.064,4.091,3.787,23.121,19,17,1,3028873.2,70,71,69,69,102,101,100,99,20.274,20.26,22.368,22.321,3054.173,100515,30225,0,333,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
157.23993,5.134,5.071,4.091,3.787,23.107,19,17,1,3020233.2,70,70,69,69,101,101,100,99,20.271,20.257,22.363,22.316,3091.541,100515,30225,0,316,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
157.74248,5.141,5.078,4.091,3.787,23.093,19,17,1,3011593.2,70,70,69,69,101,101,100,99,20.268,20.254,22.358,22.311,3129.953,100515,30225,0,300,6950,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
158.23985,5.148,5.084,4.091,3.787,23.08,19,17,1,3002953.2,71,70,69,69,101,101,100,99,20.264,20.251,22.352,22.305,3169.299,100515,30225,0,300,6917,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
158.74077,5.154,5.09,4.091,3.787,23.067,19,17,1,2999635.5,71,71,69,69,101,101,99,99,20.26,20.247,22.346,22.299,3209.378,100515,30225,0,267,6917,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
159.23853,5.16,5.096,4.091,3.787,23.053,19,17,1,2990995.5,71,71,69,69,101,101,99,99,20.256,20.243,22.339,22.293,3250.085,100515,30225,0,250,6850,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
159.7308,5.166,5.102,4.091,3.787,23.04,19,17,1,2982643.5,71,71,69,69,101,101,99,98,20.251,20.238,22.332,22.286,3290.042,100515,30225,0,234,6834,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
160.2403,5.173,5.109,4.091,3.787,23.026,19,17,1,2973715.5,71,71,69,69,101,101,99,98,20.246,20.233,22.324,22.279,3333.351,100515,30225,0,234,6834,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
160.73808,5.19,5.126,4.115,3.811,23.019,19,17,1,2995740.8,72,72,75,75,101,101,99,98,20.243,20.23,22.321,22.276,3371.935,100515,30225,0,200,6800,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
161.23784,5.212,5.147,4.14,3.836,23.018,19,17,1,3026339,72,72,74,74,101,101,99,98,20.244,20.232,22.326,22.281,3403.378,100515,30225,0,200,6784,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
161.73642,5.222,5.163,4.156,3.852,23.017,19,17,1,3052493,69,73,73,75,101,101,99,98,20.246,20.234,22.33,22.286,3429.025,100515,30225,0,200,6784,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
162.24019,5.244,5.192,4.193,3.899,23.017,19,17,1,3075301.5,74,78,80,87,101,101,99,99,20.248,20.238,22.336,22.294,3451.326,100515,30225,0,250,6866,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
162.74088,5.266,5.222,4.233,3.95,23.012,19,17,1,3082655,75,82,84,89,101,101,99,99,20.251,20.245,22.344,22.306,3475.168,100515,30225,0,250,6933,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
163.24011,5.293,5.255,4.262,3.987,23.004,19,17,1,3089305,77,83,82,87,101,101,100,99,20.256,20.252,22.351,22.316,3498.759,100515,30225,0,250,6933,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
163.7402,5.318,5.287,4.287,4.017,22.994,19,17,1,3095777,77,81,78,84,101,101,100,99,20.26,20.259,22.357,22.324,3520.576,100515,30225,0,300,6933,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
164.24313,5.345,5.318,4.308,4.041,22.983,19,17,1,3101765.5,77,81,76,79,101,101,100,99,20.263,20.264,22.361,22.331,3543.178,100515,30225,0,300,6984,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
164.7418,5.384,5.363,4.333,4.068,22.969,19,17,1,3100392,81,86,76,80,101,101,100,99,20.267,20.27,22.364,22.335,3567.343,100515,30225,0,334,6984,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
165.23885,5.425,5.411,4.361,4.099,22.957,19,17,1,3101384.5,79,84,77,80,101,102,100,99,20.271,20.277,22.366,22.339,3593.13,100515,30225,0,334,7033,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
166.2375,5.495,5.495,4.419,4.16,22.929,19,17,1,3087369,76,81,76,78,102,102,100,99,20.276,20.287,22.369,22.345,3649.209,100515,30225,0,366,7033,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
166.73882,5.519,5.525,4.438,4.178,22.916,19,17,1,3084447,72,77,73,74,102,102,100,99,20.277,20.29,22.369,22.345,3681.633,100515,30225,0,350,7033,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
167.23941,5.531,5.54,4.443,4.183,22.902,19,17,1,3075836.8,71,72,70,69,102,102,100,99,20.275,20.29,22.367,22.344,3714.732,100515,30225,0,367,7033,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
167.73972,5.557,5.561,4.469,4.207,22.889,19,17,1,3067196.8,76,74,78,74,102,102,100,99,20.274,20.288,22.365,22.341,3748.856,100515,30225,0,367,7050,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
168.23886,5.624,5.616,4.55,4.277,22.875,19,17,1,3058556.8,85,80,89,83,102,102,100,99,20.277,20.289,22.367,22.341,3783.36,100515,30225,0,383,7050,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
168.74124,5.684,5.665,4.62,4.343,22.862,19,17,1,3055316.5,83,79,88,84,102,102,100,99,20.28,20.29,22.369,22.342,3819.279,100515,30225,0,384,7067,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
169.24117,5.76,5.729,4.716,4.426,22.849,19,17,1,3046676.5,85,80,91,85,102,102,100,99,20.284,20.291,22.373,22.343,3856.018,100515,30225,0,384,7067,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
169.74168,5.833,5.789,4.811,4.51,22.835,19,17,1,3038036.5,85,81,91,84,102,102,100,99,20.287,20.291,22.376,22.344,3892.945,100515,30225,0,384,7067,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
170.23943,5.895,5.84,4.888,4.579,22.821,19,17,1,3029396.5,82,78,88,82,102,102,100,99,20.289,20.291,22.378,22.344,3929.568,100515,30225,0,383,7067,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
170.74196,5.946,5.882,4.935,4.623,22.808,19,17,1,3020756.5,79,75,79,76,102,102,100,99,20.289,20.29,22.377,22.342,3965.412,100515,30225,0,383,7067,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
171.2398,5.969,5.899,4.948,4.637,22.794,19,17,1,3012116.5,73,71,72,70,102,102,100,99,20.287,20.286,22.372,22.336,4002.379,100515,30225,0,383,7066,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
171.74318,5.988,5.915,4.97,4.656,22.787,19,17,1,3033339,72,71,74,73,102,102,100,99,20.284,20.282,22.37,22.333,4037.754,100515,30225,40541,383,7066,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
172.2431,5.997,5.922,4.979,4.665,22.786,19,17,1,3063239.5,71,69,73,72,102,102,100,99,20.283,20.281,22.37,22.334,4066.828,100515,30225,40541,383,7066,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
172.73831,6.035,5.95,5.035,4.713,22.786,19,17,1,3089961.5,82,76,90,83,102,102,100,99,20.285,20.281,22.375,22.338,4091.055,100515,30225,40541,383,7116,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
173.24026,6.072,5.977,5.113,4.772,22.786,19,17,1,3109019.2,82,76,100,90,102,102,100,99,20.292,20.285,22.387,22.347,4111.724,100515,30225,40541,416,7116,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
173.7419,6.094,5.993,5.175,4.818,22.785,19,17,1,3118644,79,74,101,89,102,102,100,100,20.297,20.287,22.401,22.356,4130.621,100515,30225,40541,416,7150,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
174.73349,6.143,6.035,5.249,4.871,22.77,19,17,1,3131424.8,81,77,86,78,102,102,101,100,20.306,20.292,22.423,22.369,4172.215,100515,30225,40541,417,7150,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
175.23152,6.164,6.053,5.262,4.882,22.759,19,17,1,3136403.2,78,75,79,73,102,102,101,100,20.309,20.294,22.428,22.371,4193.046,100515,30225,40541,417,7234,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
175.73769,6.197,6.084,5.277,4.896,22.746,19,17,1,3135492.5,81,79,76,72,102,102,101,100,20.312,20.296,22.43,22.371,4215.753,100515,30225,40541,484,7234,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
176.24086,6.218,6.104,5.279,4.898,22.733,19,17,1,3135230.2,75,73,70,69,102,102,101,100,20.315,20.297,22.429,22.37,4242.298,100515,30225,40541,484,7250,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
176.74124,6.232,6.115,5.28,4.899,22.719,19,17,1,3128627.8,72,71,69,68,102,102,101,100,20.315,20.296,22.427,22.368,4270.396,100515,30225,40541,500,7250,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
177.24228,6.241,6.125,5.28,4.899,22.706,19,17,1,3126421.8,71,71,68,68,102,102,101,100,20.313,20.295,22.423,22.365,4300.58,100515,30225,40541,500,7250,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
177.7399,6.249,6.133,5.28,4.899,22.693,19,17,1,3114826.5,71,71,69,69,102,102,101,100,20.311,20.292,22.419,22.361,4332.424,100515,30225,40541,500,7267,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
178.23976,6.26,6.144,5.28,4.899,22.679,19,17,1,3057211.5,71,71,69,69,102,102,101,100,20.308,20.29,22.415,22.357,4366.108,100515,30225,40541,500,7267,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
178.73676,6.269,6.152,5.28,4.899,22.667,19,17,1,3006837.8,71,71,69,69,102,102,101,100,20.305,20.287,22.41,22.353,4400.139,100515,30225,40541,500,7283,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
179.23897,6.278,6.163,5.28,4.899,22.652,19,17,1,2947302.2,71,71,69,69,102,102,100,99,20.302,20.283,22.405,22.348,4438.105,100515,30225,40541,500,7283,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
179.73982,6.288,6.172,5.28,4.899,22.639,19,17,1,2889687.2,71,71,69,69,102,102,100,99,20.298,20.28,22.399,22.342,4476.306,100515,30225,40541,466,7283,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
180.23758,6.294,6.178,5.28,4.899,22.625,19,17,1,2879702.8,70,70,69,69,102,102,100,99,20.293,20.276,22.393,22.336,4514.314,100515,30225,40541,467,7233,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
180.73627,6.3,6.185,5.28,4.899,22.612,19,17,1,2876455.8,70,70,69,69,102,101,100,99,20.289,20.271,22.386,22.33,4554.45,100515,30225,40541,467,7233,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
181.23734,6.306,6.191,5.28,4.899,22.599,19,17,1,2867815.8,71,71,70,69,102,101,100,99,20.284,20.266,22.379,22.323,4595.194,100515,30225,40541,434,7233,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
181.74094,6.313,6.197,5.28,4.899,22.585,19,17,1,2858887.8,71,71,70,70,102,101,100,99,20.278,20.261,22.372,22.316,4638,100515,30225,40541,416,7166,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
182.2365,6.318,6.203,5.28,4.899,22.571,19,17,1,2850535.8,72,72,70,70,102,101,100,99,20.273,20.256,22.364,22.309,4678.634,100515,30225,40541,400,7166,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
182.73955,6.324,6.21,5.28,4.899,22.557,19,17,1,2841607.8,71,72,70,70,101,101,100,99,20.267,20.25,22.356,22.301,4722.623,100515,30225,40541,400,7150,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
183.24287,6.33,6.217,5.28,4.899,22.543,19,17,1,2832967.8,72,72,70,70,101,101,99,99,20.261,20.244,22.348,22.293,4765.656,100515,30225,40541,400,7150,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
183.73944,6.342,6.228,5.295,4.911,22.532,19,17,1,2839603.8,73,73,75,74,101,101,99,98,20.256,20.239,22.341,22.287,4808.473,100515,30225,40541,383,7100,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
184.23837,6.371,6.259,5.37,4.944,22.53,19,17,1,2873024.8,72,72,81,74,101,101,99,98,20.256,20.239,22.346,22.289,4844.003,100515,30225,40541,383,7083,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
185.23778,6.404,6.28,5.389,4.963,22.529,19,17,1,2924874.2,71,69,73,71,101,101,100,99,20.259,20.242,22.356,22.298,4894.277,100515,30225,40541,383,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
185.73949,6.425,6.294,5.422,4.989,22.529,19,17,1,2944240.2,75,71,83,76,101,101,100,99,20.262,20.243,22.362,22.303,4914.428,100515,30225,40541,417,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
186.24171,6.448,6.31,5.475,5.028,22.529,19,17,1,2952804.8,78,72,93,83,101,101,100,99,20.267,20.246,22.372,22.31,4930.752,100515,30225,40541,417,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
186.73825,6.466,6.326,5.522,5.057,22.523,19,17,1,2959155.5,78,75,95,82,101,101,100,99,20.272,20.249,22.386,22.318,4955.49,100515,30225,40541,417,7267,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
187.23363,6.503,6.36,5.54,5.071,22.514,19,17,1,2963492.2,86,82,85,76,102,101,100,99,20.278,20.254,22.395,22.324,4972.608,100515,30225,40541,450,7267,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
187.73564,6.586,6.433,5.558,5.085,22.505,19,17,1,2970237.8,102,96,80,74,102,101,100,99,20.291,20.264,22.402,22.328,4991.945,100515,30225,40541,450,7217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
188.23825,6.614,6.459,5.566,5.093,22.493,19,17,1,2970054.2,82,80,74,70,102,102,100,99,20.302,20.274,22.405,22.33,5013.251,100515,30225,40541,450,7217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
188.7364,6.64,6.484,5.579,5.104,22.48,19,17,1,2965548,80,78,75,71,102,102,100,99,20.306,20.277,22.407,22.331,5035.187,100515,30225,40541,383,7217,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
189.23929,6.674,6.514,5.588,5.113,22.466,19,17,1,2965341.5,76,74,72,69,102,102,100,99,20.311,20.281,22.408,22.331,5061.404,100515,30225,40541,383,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
189.73907,6.689,6.527,5.589,5.115,22.452,19,17,1,2958568.2,72,71,69,68,102,102,100,99,20.312,20.281,22.407,22.33,5089.789,100515,30225,40541,333,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
190.234,6.7,6.536,5.589,5.115,22.44,19,17,1,2956616.2,71,70,68,69,102,102,100,99,20.312,20.281,22.405,22.329,5119.296,100515,30225,40541,333,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
190.73228,6.709,6.545,5.589,5.115,22.426,19,17,1,2948161.2,71,70,69,69,102,102,100,99,20.31,20.279,22.402,22.326,5151.439,100515,30225,40541,333,7200,13,2,0,0,0,29,23,14,0,13,9,FALSE,0,FALSE
